workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,utterance_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
19,condition1,window_big.jpg,no_contrast,Click on the saxophone,.loc2,.loc1,.loc4,.loc3,good,"['loc1', 'loc3']","[664, 1529]",pearls_small.jpg,saxophone_big.jpg,alarmclock_big.jpg,saxophone_small.jpg,101,train61,train,65,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,gong_big.jpg,contrast_control,Click on the microphone,.loc1,.loc4,.loc2,.loc3,good,"['loc1', 'loc3']","[680, 1641]",gong_small.jpg,microphone_big.jpg,brochette_big.jpg,microphone_small.jpg,220,filler100,filler,66,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,croissant_big.jpg,no_contrast,Click on the shark,.loc4,.loc3,.loc1,.loc2,good,"['loc4', 'loc2']","[695, 1513]",waffle_small.jpg,shark_small.jpg,domino_small.jpg,shark_big.jpg,102,train62,train,67,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,artichoke_big.jpg,contrast_control,Click on the microscope,.loc1,.loc3,.loc2,.loc4,good,"['loc2', 'loc4']","[600, 1833]",artichoke_small.jpg,microscope_big.jpg,plastichouse_big.jpg,microscope_small.jpg,210,filler90,filler,68,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,jacket_big.jpg,no_contrast,Click on the comb,.loc4,.loc2,.loc1,.loc3,good,"['loc4', 'loc3']","[1745, 2489]",bowlingball_small.jpg,comb_small.jpg,spaceship_small.jpg,comb_big.jpg,86,train46,train,69,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,panda_big.jpg,contrast,Click on the big paperbag,.loc3,.loc4,.loc1,.loc2,good,"['loc2', 'loc2', 'loc2']","[35545, 35993, 36385]",gong_small.jpg,pencilsharpener_small.jpg,paperbag_small.jpg,paperbag_big.jpg,41,train1,train,70,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,caterpillar_big.jpg,contrast,Click on the big door,.loc1,.loc2,.loc4,.loc3,good,"['loc1', 'loc1', 'loc3']","[1217, 2049, 2891]",globe_small.jpg,soccerball_small.jpg,door_small.jpg,door_big.jpg,49,train9,train,71,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,register_new.jpg,semantic_control,Click on the origami,.loc1,.loc4,.loc3,.loc2,good,"['loc3', 'loc2']","[656, 1489]",register_old.jpg,origami_small.jpg,meat_small.jpg,origami_big.jpg,263,filler143,filler,72,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,dustpan_big.jpg,semantic_contrast,Click on the rainbow slinky,.loc4,.loc3,.loc2,.loc1,good,"['loc2', 'loc1', 'loc1']","[568, 1433, 2177]",measuringcups_small.jpg,golfiron.jpg,slinky_silver.jpg,slinky_rainbow.jpg,143,filler23,filler,73,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,deer_big.jpg,contrast,Click on the big rope,.loc3,.loc1,.loc4,.loc2,good,"['loc2', 'loc2', 'loc2']","[592, 1065, 1553]",stampset_small.jpg,ironingboard_small.jpg,rope_small.jpg,rope_big.jpg,51,train11,train,74,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,legoman_cult.jpg,semantic_control,Click on the horse,.loc3,.loc1,.loc4,.loc2,good,"['loc2', 'loc2']","[736, 2105]",legoman_sailor.jpg,horse_big.jpg,bobcat_big.jpg,horse_small.jpg,250,filler130,filler,75,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,iguana_big.jpg,contrast_control,Click on the firealarm,.loc3,.loc1,.loc4,.loc2,good,"['loc2', 'loc2']","[471, 1352]",iguana_small.jpg,firealarm_small.jpg,leash_small.jpg,firealarm_big.jpg,233,filler113,filler,76,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,bathtub_big.jpg,contrast,Click on the big mushroom,.loc4,.loc3,.loc1,.loc2,good,"['loc2', 'loc2', 'loc2']","[512, 1609, 2017]",sushi_small.jpg,teeth_small.jpg,mushroom_small.jpg,mushroom_big.jpg,65,train25,train,77,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,lightbulb_big.jpg,contrast_control,Click on the brain,.loc2,.loc3,.loc4,.loc1,good,"['loc2', 'loc1']","[376, 1561]",lightbulb_small.jpg,brain_big.jpg,candycanes_big.jpg,brain_small.jpg,222,filler102,filler,78,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,cinnamonroll_big.jpg,no_contrast,Click on the hotdog,.loc1,.loc2,.loc4,.loc3,good,"['loc1', 'loc3']","[680, 1729]",frog_small.jpg,hotdog_big.jpg,violin_big.jpg,hotdog_small.jpg,93,train53,train,79,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,dalmatian_big.jpg,no_contrast,Click on the paperclip,.loc4,.loc3,.loc1,.loc2,good,"['loc3', 'loc2']","[448, 1233]",blueberries_small.jpg,paperclip_small.jpg,airplane_small.jpg,paperclip_big.jpg,98,train58,train,80,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,pumpkin_real.jpg,semantic_control,Click on the sunflower,.loc2,.loc1,.loc4,.loc3,good,"['loc2', 'loc3']","[495, 1352]",pumpkin_cookie.jpg,sunflower_big.jpg,tweezers_big.jpg,sunflower_small.jpg,284,filler164,filler,81,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,accordion_big.jpg,no_contrast,Click on the big kayak,.loc2,.loc1,.loc3,.loc4,good,"['loc3', 'loc3', 'loc4']","[463, 2009, 2801]",microscope_small.jpg,bird_small.jpg,bird_small.jpg,kayak_big.jpg,30,test30,test,82,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,tank_big.jpg,semantic_contrast,Click on the open book,.loc3,.loc2,.loc4,.loc1,good,"['loc2', 'loc1', 'loc1']","[729, 1777, 2290]",thermometer_small.jpg,groundhog.jpg,book_closed.jpg,book_open.jpg,145,filler25,filler,83,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,hourglass_big.jpg,contrast_control,Click on the bucket,.loc3,.loc1,.loc4,.loc2,good,"['loc4', 'loc2']","[936, 1977]",hourglass_small.jpg,bucket_big.jpg,ladybug_big.jpg,bucket_small.jpg,196,filler76,filler,84,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,measuringtape_big.jpg,semantic_contrast,Click on the open box,.loc4,.loc1,.loc3,.loc2,good,"['loc1', 'loc2', 'loc2']","[567, 1369, 1825]",screw_small.jpg,skeleton.jpg,box_closed.jpg,box_open.jpg,168,filler48,filler,85,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,pasta_ravioli.jpg,semantic_control,Click on the package,.loc3,.loc4,.loc1,.loc2,good,"['loc2', 'loc2']","[577, 1249]",pasta_spaghetti.jpg,package_big.jpg,bloodymary_big.jpg,package_small.jpg,296,filler176,filler,86,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,lollipops_big.jpg,no_contrast,Click on the leaf,.loc4,.loc3,.loc2,.loc1,good,"['loc2', 'loc1']","[600, 2025]",crane_small.jpg,leaf_big.jpg,flute_big.jpg,leaf_small.jpg,95,train55,train,87,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,grenade_big.jpg,semantic_contrast,Click on the wrapped candy,.loc3,.loc2,.loc4,.loc1,good,"['loc1', 'loc1', 'loc1']","[440, 1689, 2065]",sandal_small.jpg,seal.jpg,candy_unwrapped.jpg,candy_wrapped.jpg,167,filler47,filler,88,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,skateboard_stripes.jpg,semantic_control,Click on the parrot,.loc2,.loc4,.loc1,.loc3,good,"['loc2', 'loc3']","[649, 1473]",skateboard_checkers.jpg,parrot_big.jpg,babybottle_big.jpg,parrot_small.jpg,294,filler174,filler,89,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,woodperson_big.jpg,semantic_contrast,Click on the nuts chocolatebar,.loc3,.loc4,.loc1,.loc2,good,"['loc3', 'loc2', 'loc2']","[640, 2354, 2914]",joystick_small.jpg,constructionhelmet.jpg,chocolatebar_nonuts.jpg,chocolatebar_nuts.jpg,129,filler9,filler,90,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,wheelchair_big.jpg,contrast_control,Click on the stoplight,.loc2,.loc3,.loc1,.loc4,good,"['loc2', 'loc4']","[464, 1457]",wheelchair_small.jpg,stoplight_big.jpg,chess_big.jpg,stoplight_small.jpg,224,filler104,filler,91,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,wrench_big.jpg,semantic_contrast,Click on the open lock,.loc3,.loc2,.loc4,.loc1,good,"['loc4', 'loc1', 'loc1']","[376, 1337, 1609]",jumprope_small.jpg,speakers.jpg,lock_closed.jpg,lock_open.jpg,171,filler51,filler,92,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,coconut_big.jpg,contrast_control,Click on the piano,.loc3,.loc1,.loc4,.loc2,good,"['loc1', 'loc2']","[960, 2409]",coconut_small.jpg,piano_small.jpg,paperclips_small.jpg,piano_big.jpg,187,filler67,filler,93,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,ostrich_big.jpg,contrast_control,Click on the sponge,.loc4,.loc2,.loc1,.loc3,good,"['loc2', 'loc3']","[336, 1321]",ostrich_small.jpg,sponge_small.jpg,shears_small.jpg,sponge_big.jpg,199,filler79,filler,94,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,bobcat_big.jpg,semantic_contrast,Click on the one dollarbills,.loc3,.loc4,.loc2,.loc1,good,"['loc3', 'loc1', 'loc1']","[1473, 3354, 3850]",juicer_small.jpg,daisies.jpg,dollarbills_five.jpg,dollarbills_one.jpg,130,filler10,filler,95,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,washer_big.jpg,contrast_control,Click on the grill,.loc4,.loc1,.loc2,.loc3,good,"['loc1', 'loc3']","[705, 1777]",washer_small.jpg,grill_big.jpg,clog_big.jpg,grill_small.jpg,226,filler106,filler,96,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,train_big.jpg,no_contrast,Click on the cherry,.loc4,.loc2,.loc3,.loc1,good,"['loc3', 'loc1']","[529, 1633]",jetski_small.jpg,cherry_big.jpg,briefcase_big.jpg,cherry_small.jpg,85,train45,train,97,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,cougar_big.jpg,contrast_control,Click on the pizza,.loc3,.loc1,.loc2,.loc4,good,"['loc1', 'loc4']","[399, 1313]",cougar_small.jpg,pizza_big.jpg,blackspaceship_big.jpg,pizza_small.jpg,188,filler68,filler,98,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,turkey_big.jpg,semantic_contrast,Click on the electric guitar,.loc2,.loc4,.loc1,.loc3,good,"['loc4', 'loc3', 'loc3']","[520, 1833, 2377]",horseshoe_small.jpg,cardinal.jpg,guitar_classic.jpg,guitar_electric.jpg,124,filler4,filler,99,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,globe_big.jpg,contrast_control,Click on the pie,.loc2,.loc4,.loc1,.loc3,good,"['loc3', 'loc3']","[753, 1457]",globe_small.jpg,pie_big.jpg,bandage_big.jpg,pie_small.jpg,216,filler96,filler,100,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,shield_big.jpg,semantic_contrast,Click on the convertible car,.loc1,.loc3,.loc2,.loc4,good,"['loc3', 'loc4', 'loc4']","[536, 2618, 3090]",plum_small.jpg,pocketwatch.jpg,car_sedan.jpg,car_convertible.jpg,158,filler38,filler,101,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,chips_stacked.jpg,semantic_control,Click on the cinnamonroll,.loc1,.loc2,.loc3,.loc4,good,"['loc4', 'loc4']","[623, 1271]",chips_strewn.jpg,cinnamonroll_small.jpg,corndog_small.jpg,cinnamonroll_big.jpg,273,filler153,filler,102,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,barberchair_big.jpg,semantic_contrast,Click on the pink eraser,.loc2,.loc1,.loc4,.loc3,good,"['loc4', 'loc3', 'loc3']","[449, 1201, 1705]",thimble_small.jpg,streetlamp.jpg,eraser_redandblue.jpg,eraser_pink.jpg,174,filler54,filler,103,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,barrel_big.jpg,no_contrast,Click on the small key,.loc2,.loc1,.loc3,.loc4,good,"['loc3', 'loc3', 'loc4']","[665, 3362, 4107]",compass_small.jpg,ballerina_big.jpg,ballerina_big.jpg,key_small.jpg,27,test27,test,104,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,birdhouse_onstand.jpg,semantic_control,Click on the musicsheet,.loc2,.loc3,.loc4,.loc1,good,"['loc4', 'loc1']","[74171, 75171]",birdhouse_plain.jpg,musicsheet_small.jpg,screw_small.jpg,musicsheet_big.jpg,299,filler179,filler,105,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,gardeningpail_big.jpg,no_contrast,Click on the garbagebin,.loc2,.loc4,.loc1,.loc3,good,"['loc3', 'loc3']","[126981, 127830]",tank_small.jpg,garbagebin_small.jpg,saw_small.jpg,garbagebin_big.jpg,90,train50,train,106,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,kettle_silver.jpg,semantic_control,Click on the bowtie,.loc4,.loc2,.loc1,.loc3,good,"['loc1', 'loc3']","[569, 1401]",kettle_gold.jpg,bowtie_small.jpg,pomegranate_small.jpg,bowtie_big.jpg,277,filler157,filler,107,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,rollingpin_big.jpg,contrast,Click on the small spaceship,.loc4,.loc3,.loc1,.loc2,good,"['loc3', 'loc2', 'loc2']","[472, 1289, 1689]",grill_small.jpg,fishbowl_big.jpg,spaceship_big.jpg,spaceship_small.jpg,46,train6,train,108,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,butternutsquash_big.jpg,semantic_contrast,Click on the heart candy,.loc2,.loc4,.loc3,.loc1,good,"['loc1', 'loc1', 'loc1']","[1073, 1897, 2225]",leopard_small.jpg,frame.jpg,candy_orange.jpg,candy_heart.jpg,138,filler18,filler,109,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,desk_big.jpg,no_contrast,Click on the big grapes,.loc1,.loc3,.loc2,.loc4,good,"['loc1', 'loc4', 'loc4']","[561, 1697, 2169]",shears_small.jpg,monkey_small.jpg,monkey_small.jpg,grapes_big.jpg,39,test39,test,110,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,hairclip_big.jpg,contrast,Click on the small bird,.loc4,.loc2,.loc3,.loc1,good,"['loc2', 'loc1', 'loc1']","[697, 1137, 1473]",trophy_small.jpg,bird_big.jpg,bird_big.jpg,bird_small.jpg,10,test10,test,111,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,pill_hard.jpg,semantic_control,Click on the radish,.loc2,.loc1,.loc4,.loc3,good,"['loc1', 'loc3']","[617, 1585]",pill_capsule.jpg,radish_big.jpg,bikewithbasket_big.jpg,radish_small.jpg,256,filler136,filler,112,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,phone_antique.jpg,semantic_control,Click on the chocolatebar,.loc1,.loc2,.loc3,.loc4,good,"['loc3', 'loc4']","[785, 1673]",phone_modern.jpg,chocolatebar_big.jpg,scooter_big.jpg,chocolatebar_small.jpg,274,filler154,filler,113,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,laptop_big.jpg,no_contrast,Click on the big starfish,.loc4,.loc3,.loc1,.loc2,good,"['loc4', 'loc4', 'loc2']","[409, 1521, 2113]",toyoctopus_small.jpg,bottle_small.jpg,bottle_small.jpg,starfish_big.jpg,35,test35,test,114,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,hairclip_big.jpg,contrast_control,Click on the frenchfries,.loc4,.loc1,.loc2,.loc3,good,"['loc2', 'loc3']","[489, 1280]",hairclip_small.jpg,frenchfries_small.jpg,blender_small.jpg,frenchfries_big.jpg,235,filler115,filler,115,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,panflute_big.jpg,contrast_control,Click on the caterpillar,.loc2,.loc1,.loc3,.loc4,good,"['loc3', 'loc4']","[1057, 1897]",panflute_small.jpg,caterpillar_small.jpg,crane_small.jpg,caterpillar_big.jpg,229,filler109,filler,116,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,scooter_big.jpg,semantic_contrast,Click on the pink cooler,.loc3,.loc4,.loc2,.loc1,good,"['loc4', 'loc1', 'loc1']","[479, 1432, 1864]",pepperoni_small.jpg,rainboots.jpg,cooler_blue.jpg,cooler_pink.jpg,154,filler34,filler,117,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,blackboard_big.jpg,contrast,Click on the big jeep,.loc4,.loc1,.loc2,.loc3,good,"['loc1', 'loc3', 'loc3']","[824, 1985, 2353]",candyapple_small.jpg,snowboard_small.jpg,jeep_small.jpg,jeep_big.jpg,63,train23,train,118,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,fishingpole_big.jpg,contrast,Click on the small saw,.loc3,.loc1,.loc4,.loc2,good,"['loc1', 'loc2', 'loc2']","[737, 1433, 1897]",dart_small.jpg,potatochips_big.jpg,saw_big.jpg,saw_small.jpg,50,train10,train,119,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,babybottle_big.jpg,semantic_contrast,Click on the yellow watch,.loc3,.loc4,.loc1,.loc2,good,"['loc2', 'loc2', 'loc2']","[737, 1457, 1850]",snowshoes_small.jpg,staircase.jpg,watch_brown.jpg,watch_yellow.jpg,173,filler53,filler,120,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,milkshake_big.jpg,no_contrast,Click on the big turtle,.loc3,.loc4,.loc2,.loc1,good,"['loc2', 'loc2', 'loc1']","[40660, 41348, 41964]",baseballglove_small.jpg,cat_small.jpg,cat_small.jpg,turtle_big.jpg,32,test32,test,121,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,beermug_big.jpg,contrast,Click on the big beetle,.loc4,.loc3,.loc2,.loc1,good,"['loc1', 'loc1', 'loc1']","[480, 1112, 1504]",pinkdice_small.jpg,lei_small.jpg,beetle_small.jpg,beetle_big.jpg,47,train7,train,122,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,groceries_big.jpg,contrast,Click on the small teabag,.loc3,.loc1,.loc4,.loc2,good,"['loc1', 'loc2', 'loc2']","[528, 1153, 1497]",lion_small.jpg,chipmunk_big.jpg,teabag_big.jpg,teabag_small.jpg,60,train20,train,123,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,tambourine_big.jpg,contrast,Click on the small domino,.loc3,.loc4,.loc2,.loc1,good,"['loc2', 'loc2', 'loc1']","[577, 1073, 1465]",eggs_small.jpg,peeler_big.jpg,domino_big.jpg,domino_small.jpg,62,train22,train,124,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,string_jute.jpg,semantic_control,Click on the tank,.loc3,.loc4,.loc2,.loc1,good,"['loc2', 'loc1']","[833, 2930]",string_white.jpg,tank_big.jpg,kimono_big.jpg,tank_small.jpg,270,filler150,filler,125,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,pen_green.jpg,semantic_control,Click on the lollipops,.loc4,.loc3,.loc1,.loc2,good,"['loc1', 'loc2']","[193231, 194039]",pen_black.jpg,lollipops_small.jpg,pitchfork_small.jpg,lollipops_big.jpg,275,filler155,filler,126,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,frog_big.jpg,contrast_control,Click on the lime,.loc4,.loc1,.loc3,.loc2,good,"['loc2', 'loc2']","[489, 1193]",frog_small.jpg,lime_big.jpg,milkshake_big.jpg,lime_small.jpg,194,filler74,filler,127,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,ring_big.jpg,no_contrast,Click on the lipstick,.loc4,.loc3,.loc2,.loc1,good,"['loc2', 'loc1']","[424, 1225]",burrito_small.jpg,lipstick_small.jpg,wheel_small.jpg,lipstick_big.jpg,96,train56,train,128,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,cannoli_big.jpg,contrast_control,Click on the graduationhat,.loc4,.loc2,.loc3,.loc1,good,"['loc1', 'loc1']","[2761, 3490]",cannoli_small.jpg,graduationhat_big.jpg,footstool_big.jpg,graduationhat_small.jpg,236,filler116,filler,129,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,computermouse_big.jpg,semantic_contrast,Click on the yellow highlighter,.loc2,.loc1,.loc3,.loc4,good,"['loc1', 'loc4', 'loc4']","[376, 1257, 1689]",persianrug_small.jpg,picnictable.jpg,highlighter_pink.jpg,highlighter_yellow.jpg,156,filler36,filler,130,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,dalmatian_big.jpg,contrast_control,Click on the dinosaur,.loc1,.loc4,.loc2,.loc3,good,"['loc2', 'loc3']","[728, 1561]",dalmatian_small.jpg,dinosaur_small.jpg,screwdriver_small.jpg,dinosaur_big.jpg,191,filler71,filler,131,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,ovenmit_big.jpg,no_contrast,Click on the avocado,.loc1,.loc2,.loc3,.loc4,good,"['loc3', 'loc4']","[504, 1401]",candleholder_small.jpg,avocado_big.jpg,seahorse_big.jpg,avocado_small.jpg,117,train77,train,132,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,anchor_big.jpg,contrast,Click on the small harp,.loc2,.loc3,.loc4,.loc1,good,"['loc4', 'loc1', 'loc1']","[495, 1335, 1729]",fountain_small.jpg,webcam_big.jpg,harp_big.jpg,harp_small.jpg,54,train14,train,133,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,wheelbarrow_blue.jpg,semantic_control,Click on the teepee,.loc3,.loc1,.loc4,.loc2,good,"['loc1', 'loc2']","[768, 3633]",wheelbarrow_red.jpg,teepee_small.jpg,manatee_small.jpg,teepee_big.jpg,259,filler139,filler,134,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,chick_big.jpg,contrast_control,Click on the helmet,.loc4,.loc1,.loc2,.loc3,good,"['loc2', 'loc3']","[1177, 2522]",chick_small.jpg,helmet_small.jpg,cables_small.jpg,helmet_big.jpg,185,filler65,filler,135,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,croissant_big.jpg,contrast_control,Click on the soap,.loc1,.loc4,.loc2,.loc3,good,"['loc1', 'loc1']","[711, 2545]",croissant_small.jpg,soap_small.jpg,sportsbag_small.jpg,soap_big.jpg,189,filler69,filler,136,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,sock_big.jpg,no_contrast,Click on the penguin,.loc3,.loc4,.loc2,.loc1,good,"['loc4', 'loc1']","[1713, 7797]",bush_small.jpg,penguin_big.jpg,target_big.jpg,penguin_small.jpg,99,train59,train,137,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,flower_lily.jpg,semantic_control,Click on the stingray,.loc1,.loc3,.loc2,.loc4,good,"['loc1', 'loc4']","[1073, 4859]",flower_dahlia.jpg,stingray_big.jpg,castanets_big.jpg,stingray_small.jpg,286,filler166,filler,138,unmodified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,lizard_big.jpg,contrast,Click on the big briefcase,.loc4,.loc1,.loc3,.loc2,good,"['loc2', 'loc2', 'loc2']","[1088, 1929, 3067]",carseat_small.jpg,calculator_small.jpg,briefcase_small.jpg,briefcase_big.jpg,45,train5,train,139,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
19,condition1,cheeseplate_big.jpg,semantic_contrast,Click on the yellow plate,.loc2,.loc3,.loc4,.loc1,good,"['loc2', 'loc1', 'loc1']","[864, 1809, 2577]",kooshball_small.jpg,legoblocks.jpg,plate_blue.jpg,plate_yellow.jpg,179,filler59,filler,140,modified,[],21,Yes,,2,2,$4,Female,English,,Chrome,Windows,1080,1920,34.18438333333334,
